event,n_star,deltaF_rms_at_n_star,deltatau_rms_at_n_star,score_alpha_beta
sample_003801.npz,1.0,0.5438498063313378,0.013225985878838522,0.5570757922101763
sample_003802.npz,0.5,0.9413231896626918,0.009523964017762721,0.9508471536804545
sample_003803.npz,0.5,0.521104182213061,0.005794104858500139,0.5268982870715612
sample_003804.npz,2.0,0.8168350490067283,0.01640415451874115,0.8332392035254694
sample_003805.npz,32.0,0.5125555404762221,0.008387201630925725,0.5209427421071479
sample_003806.npz,16.0,0.7240954002300942,0.011870519771636827,0.735965920001731
sample_003807.npz,32.0,0.6542025557554233,0.0093184468311404,0.6635210025865637
sample_003808.npz,8.0,0.49562165754421333,0.009532087694339162,0.5051537452385525
sample_003809.npz,64.0,1.5544460905375896,0.00040044496326901036,1.5548465355008587
sample_003810.npz,4.0,0.4635468536794405,0.01511286551438743,0.47865971919382794
sample_003811.npz,64.0,0.8538412271906055,0.004263049171449132,0.8581042763620547
sample_003812.npz,1.0,1.0167640465430048,0.002962873808239062,1.0197269203512438
sample_003813.npz,16.0,0.8095888903199685,0.002344727132759669,0.8119336174527282
sample_003814.npz,16.0,0.8016940233639535,0.003587759712180826,0.8052817830761343
sample_003815.npz,16.0,0.7536211325325352,0.004367616914540139,0.7579887494470753
sample_003816.npz,2.0,0.8274406621003931,0.01011581606884037,0.8375564781692335
sample_003817.npz,32.0,0.42054782207508035,0.011868282854447807,0.43241610492952814
sample_003818.npz,4.0,0.3766145949305811,0.010717806363345007,0.3873324012939261
sample_003819.npz,4.0,1.09277369653003,0.006406504538932237,1.0991802010689624
sample_003820.npz,0.5,1.014101424084589,0.00291834083546754,1.0170197649200565
sample_003821.npz,16.0,0.5160773075734982,0.008565888671242066,0.5246431962447403
sample_003822.npz,0.5,0.9047854140173801,0.0012300179871735295,0.9060154320045536
sample_003823.npz,4.0,0.8799463560540057,0.003149189321353953,0.8830955453753597
sample_003824.npz,2.0,1.2685413432017987,0.0014397414557674165,1.269981084657566
sample_003825.npz,2.0,0.9758846628072686,0.0008245485645515587,0.9767092113718202
sample_003826.npz,2.0,0.3916152585326861,0.0010700583533379904,0.3926853168860241
sample_003827.npz,0.5,0.4951842346328385,0.017531864703544495,0.512716099336383
sample_003828.npz,64.0,1.3096911543572092,0.004509247759817754,1.3142004021170268
sample_003829.npz,64.0,0.5072459949061624,0.00710159247087468,0.5143475873770371
sample_003830.npz,8.0,0.9942217383584049,0.007463914672545048,1.00168565303095
sample_003831.npz,0.5,0.5232562518641971,0.0053542714747748825,0.528610523338972
sample_003832.npz,1.0,0.32192439144125046,0.009576930014188814,0.33150132145543926
sample_003833.npz,64.0,0.9441521885227986,0.0018987691546798365,0.9460509576774784
sample_003834.npz,0.5,0.5665547499041093,0.017820076435368884,0.5843748263394781
sample_003835.npz,64.0,0.2896938589794234,0.017886586916554037,0.30758044589597744
sample_003836.npz,2.0,0.7298844719523994,0.004429228569788165,0.7343137005221875
sample_003837.npz,0.5,0.8947957249251193,0.010138308786959978,0.9049340337120793
sample_003838.npz,64.0,0.8798989257157941,0.0005488404230731079,0.8804477661388672
sample_003839.npz,4.0,0.8118940974562416,0.011104199951990128,0.8229982974082317
sample_003840.npz,8.0,0.6749725969420802,0.010643259765259826,0.68561585670734
sample_003841.npz,4.0,0.9749958584449709,0.0025452451897167924,0.9775411036346877
sample_003842.npz,1.0,0.3951737336506263,0.0005524794620481253,0.3957262131126744
sample_003843.npz,8.0,0.9775568272895946,0.0005834994058248931,0.9781403266954195
sample_003844.npz,32.0,0.4966438900041336,0.01241011842597002,0.5090540084301036
sample_003845.npz,0.5,1.0393685477335277,0.012671283814417409,1.0520398315479451
sample_003846.npz,8.0,0.7524332320774767,0.004615365645277602,0.7570485977227543
sample_003847.npz,2.0,0.7107820045242489,0.0011631714187350607,0.7119451759429839
sample_003848.npz,4.0,1.179925275173999,0.0002578511081235569,1.1801831262821225
sample_003849.npz,4.0,0.5745487501763538,0.0004957759440148554,0.5750445261203686
sample_003850.npz,4.0,0.8293323553678507,0.005259195288485849,0.8345915506563365
sample_003851.npz,16.0,0.8745668366622681,0.0072070834609482964,0.8817739201232164
sample_003852.npz,0.5,0.3822160481078654,0.0018152642967126037,0.384031312404578
sample_003853.npz,1.0,1.0406670543844578,0.011218036556186075,1.0518850909406439
sample_003854.npz,8.0,1.1660675023275273,0.0042581441252625115,1.1703256464527898
sample_003855.npz,0.5,0.8211056085010281,0.006744899523178387,0.8278505080242065
sample_003856.npz,8.0,0.8752611556392542,0.004780618675325528,0.8800417743145798
sample_003857.npz,8.0,1.0349963637080692,0.0028855549442397786,1.037881918652309
sample_003858.npz,8.0,0.5206601062312661,0.006837649107145637,0.5274977553384118
sample_003859.npz,64.0,0.5624784716150241,0.0005283246399199627,0.563006796254944
sample_003860.npz,4.0,0.7393127247476826,0.004545354715894734,0.7438580794635774
sample_003861.npz,1.0,0.7983238815556389,0.014451343336795628,0.8127752248924346
sample_003862.npz,32.0,0.8734484701960975,0.008422562648599653,0.8818710328446971
sample_003863.npz,32.0,0.8349936048064902,0.001615771795980915,0.8366093766024711
sample_003864.npz,32.0,0.42948675769123346,0.008994228753273338,0.4384809864445068
sample_003865.npz,1.0,0.4673636676712027,0.010397782584498309,0.477761450255701
sample_003866.npz,32.0,0.4044994709935349,0.006247497640713098,0.410746968634248
sample_003867.npz,2.0,0.8082695097725019,0.010849859113472665,0.8191193688859746
sample_003868.npz,64.0,0.5661689085516763,0.004672146658404683,0.570841055210081
sample_003869.npz,0.5,0.6463001020745266,0.0009996981374715474,0.6472998002119982
sample_003870.npz,0.5,0.6449854067972894,0.004353335366143984,0.6493387421634335
sample_003871.npz,1.0,0.6167001809601056,0.01157100113529455,0.6282711820954001
sample_003872.npz,1.0,0.7781144761648311,0.003536665741398599,0.7816511419062296
sample_003873.npz,4.0,1.2595137340376665,0.0077742288213178065,1.2672879628589844
sample_003874.npz,4.0,0.7106701346273548,0.00023483082813394564,0.7109049654554888
sample_003875.npz,16.0,0.5384570703513872,0.006297587359934725,0.5447546577113219
sample_003876.npz,4.0,0.9333610263230395,0.0018983083673781197,0.9352593346904177
sample_003877.npz,32.0,0.5068072461747645,0.009643840423789738,0.5164510865985542
sample_003878.npz,2.0,0.6928016879704758,0.00835821615241545,0.7011599041228913
sample_003879.npz,2.0,0.9480089910993658,0.00495752057854976,0.9529665116779156
sample_003880.npz,16.0,1.1020301445751617,0.014190264092393762,1.1162204086675553
sample_003881.npz,32.0,0.8300216164096997,0.010020964686257598,0.8400425810959573
sample_003882.npz,4.0,0.7734273780297344,0.008455065672348855,0.7818824437020833
sample_003883.npz,4.0,0.9822841341882647,0.0006509946087899677,0.9829351287970546
sample_003884.npz,0.5,0.3687596726385981,0.006107507846236448,0.37486718048483453
sample_003885.npz,4.0,0.8785291963841771,0.002422258060546462,0.8809514544447236
sample_003886.npz,8.0,0.8476482286092694,0.006740678239899214,0.8543889068491686
sample_003887.npz,64.0,0.7552504110344969,0.0011787172562450895,0.7564291282907419
sample_003888.npz,0.5,1.0215944938409913,0.007832112186244165,1.0294266060272355
sample_003889.npz,32.0,0.6933294045044026,5.187070178677266e-05,0.6933812752061894
sample_003890.npz,8.0,0.9487939035375194,0.007883112796606051,0.9566770163341254
sample_003891.npz,4.0,0.7335529594288845,0.000292239769262462,0.7338451991981471
sample_003892.npz,16.0,0.20570939787551606,0.008042365914944269,0.21375176379046035
sample_003893.npz,8.0,1.1080034778396899,0.013619248854723248,1.1216227266944132
sample_003894.npz,2.0,0.8769010510490124,0.0036933955813913616,0.8805944466304038
sample_003895.npz,1.0,0.7000980636159914,0.007008749197732771,0.7071068128137241
sample_003896.npz,32.0,0.6809682387583069,0.002708144380826038,0.6836763831391329
sample_003897.npz,2.0,0.4272296670468069,0.005335813096368047,0.432565480143175
sample_003898.npz,0.5,0.5673707365712548,0.003765012027905832,0.5711357485991606
sample_003899.npz,16.0,0.6746819298335425,0.016277648799635683,0.6909595786331781
sample_003900.npz,2.0,0.8055172712842028,0.0015292874282048796,0.8070465587124077
sample_003901.npz,8.0,0.45930793053416186,0.016134524674542555,0.47544245520870443
sample_003902.npz,2.0,1.115354090902306,0.006179024449004091,1.1215331153513102
sample_003903.npz,32.0,0.8255638375720249,0.00044458240566427627,0.8260084199776891
sample_003904.npz,0.5,0.5402857591707916,0.002417854182445307,0.5427036133532369
sample_003905.npz,16.0,0.9225746858423877,0.0047320778026722025,0.9273067636450598
sample_003906.npz,4.0,0.7621603814391491,0.0025566233869206605,0.7647170048260697
sample_003907.npz,1.0,0.95381998389786,0.007319877922743561,0.9611398618206036
sample_003908.npz,16.0,0.8201067008366186,0.008893769931480939,0.8290004707680996
sample_003909.npz,4.0,0.5769319209821807,0.0067554795184324775,0.5836874005006132
sample_003910.npz,0.5,0.49886560531515933,0.013849079757053243,0.5127146850722126
sample_003911.npz,1.0,0.5107319707543873,0.00498103996656386,0.5157130107209511
sample_003912.npz,1.0,0.6710691035975098,0.0005350240994396087,0.6716041276969494
sample_003913.npz,4.0,0.7751926588848725,0.001680890176782586,0.7768735490616552
sample_003914.npz,32.0,0.9294194321688957,0.0036826576964084745,0.9331020898653042
sample_003915.npz,2.0,0.8129790163662942,0.002298625265635331,0.8152776416319295
sample_003916.npz,4.0,0.5798450270471684,0.012384481707389131,0.5922295087545576
sample_003917.npz,2.0,0.5302377049191813,0.01163008393832822,0.5418677888575095
sample_003918.npz,0.5,0.7532013218501272,0.0011087421779764654,0.7543100640281037
sample_003919.npz,2.0,1.1184769163787085,0.0065406127863552686,1.1250175291650637
sample_003920.npz,16.0,1.1227444910246447,0.01051625560957213,1.1332607466342168
sample_003921.npz,1.0,0.857245003963029,0.012223952031381916,0.869468955994411
sample_003922.npz,4.0,0.9686557832666913,0.010360881252120752,0.9790166645188121
sample_003923.npz,16.0,0.932280697112371,0.005683610438313311,0.9379643075506844
sample_003924.npz,32.0,0.7768380829289128,0.017330097537197872,0.7941681804661106
sample_003925.npz,64.0,0.7877390298769719,0.003172159084309561,0.7909111889612814
sample_003926.npz,1.0,0.6941159569721159,0.00887137241029411,0.70298732938241
sample_003927.npz,4.0,0.9043391569641818,0.003918678371621116,0.9082578353358028
sample_003928.npz,0.5,0.7855625358730136,0.005573157397420303,0.7911356932704339
sample_003929.npz,2.0,0.6801800927509069,0.007421439941744196,0.687601532692651
sample_003930.npz,2.0,0.5753945424506186,0.009887138090397027,0.5852816805410156
sample_003931.npz,0.5,0.7080918462746976,0.005541110209317142,0.7136329564840147
sample_003932.npz,64.0,0.8164150714224021,0.007854734800826815,0.8242698062232289
sample_003933.npz,32.0,0.8174884764919106,0.0004678845517322467,0.8179563610436429
sample_003934.npz,4.0,1.0162859077075113,0.00950033522234586,1.0257862429298572
sample_003935.npz,1.0,0.44639081857594437,0.008196191888683592,0.45458701046462796
sample_003936.npz,0.5,0.560951050675008,0.0018540852463135504,0.5628051359213215
sample_003937.npz,0.5,0.18930737158309532,0.007334983018321231,0.19664235460141655
sample_003938.npz,8.0,1.0650510011271257,0.007271468328446494,1.0723224694555722
sample_003939.npz,2.0,0.7187469114597044,0.003089728592465299,0.7218366400521696
sample_003940.npz,8.0,0.6305551532501816,0.011792372509991678,0.6423475257601733
sample_003941.npz,16.0,0.36582940974017863,0.006839071159060205,0.3726684808992388
sample_003942.npz,4.0,0.42420932128535865,0.005910677732107518,0.43011999901746617
sample_003943.npz,0.5,0.5882335754460579,0.0005194363050808042,0.5887530117511387
sample_003944.npz,1.0,0.5756592724196189,0.008857599072076689,0.5845168714916956
sample_003945.npz,4.0,1.415370289780136,0.01423577716089049,1.4296060669410264
sample_003946.npz,64.0,0.7686570315215938,0.0056033466024171166,0.7742603781240109
sample_003947.npz,32.0,0.8929489176705511,0.005599901089083159,0.8985488187596342
sample_003948.npz,16.0,0.858110125561026,0.005983107126886097,0.864093232687912
sample_003949.npz,4.0,1.0198183958296454,0.0035994601257986316,1.023417855955444
sample_003950.npz,32.0,0.7635178319126765,0.0002891863026685867,0.7638070182153451
sample_003951.npz,16.0,0.6108968862978158,0.0027690417596154936,0.6136659280574313
sample_003952.npz,64.0,0.6246310150750257,0.001243036322078209,0.625874051397104
sample_003953.npz,1.0,0.6373733002672749,0.005773719621428607,0.6431470198887035
sample_003954.npz,4.0,0.8625926199348738,0.007159186953684355,0.8697518068885581
sample_003955.npz,16.0,0.3128453437414373,0.01662651895405918,0.3294718626954965
sample_003956.npz,64.0,0.6824905563924739,0.006127538181408567,0.6886180945738825
sample_003957.npz,4.0,0.9702176915161715,0.004036074798604923,0.9742537663147764
sample_003958.npz,64.0,0.5038078814615391,0.0046716430228160594,0.5084795244843552
sample_003959.npz,64.0,0.7408880779934737,0.00525004296482759,0.7461381209583012
sample_003960.npz,1.0,0.8231394993073111,0.0018822157960111537,0.8250217151033222
sample_003961.npz,8.0,0.4491475878954646,0.0006025018596308024,0.4497500897550954
sample_003962.npz,4.0,1.2712653682690014,0.001244937379683033,1.2725103056486844
sample_003963.npz,0.5,1.0464831562225279,0.009827010504847244,1.056310166727375
sample_003964.npz,4.0,0.4375392942927371,0.0039741696572537935,0.44151346394999086
sample_003965.npz,1.0,0.813702930587994,0.011402793920263585,0.8251057245082576
sample_003966.npz,4.0,0.6392104623941611,0.0024682176215859277,0.641678680015747
sample_003967.npz,1.0,0.7805802779416019,0.00010927177917152177,0.7806895497207734
sample_003968.npz,64.0,0.787705950008436,0.01063164591569416,0.7983375959241302
sample_003969.npz,4.0,0.9909427323854664,0.009371219073134275,1.0003139514586006
sample_003970.npz,2.0,0.8213111256245424,0.0026122475291650094,0.8239233731537075
sample_003971.npz,64.0,0.536850943229218,0.012932473115558354,0.5497834163447763
sample_003972.npz,1.0,0.6332189377506617,0.006678877125086993,0.6398978148757487
sample_003973.npz,16.0,0.7154982708133426,0.014562216569388414,0.730060487382731
sample_003974.npz,16.0,0.7200715907005982,0.0014029025287259152,0.7214744932293241
sample_003975.npz,0.5,0.5900543875344292,0.0002220995879823398,0.5902764871224115
sample_003976.npz,1.0,0.6895846552827885,0.016456557575526852,0.7060412128583153
sample_003977.npz,16.0,0.996173721522682,0.005500223625049807,1.001673945147732
sample_003978.npz,1.0,0.7888551805713477,0.008684575310970003,0.7975397558823177
sample_003979.npz,64.0,0.3815053166881029,0.015394532940744138,0.39689984962884706
sample_003980.npz,16.0,0.8836804552319854,0.007975682765594658,0.89165613799758
sample_003981.npz,2.0,0.9158007400590966,0.009401813862298089,0.9252025539213947
sample_003982.npz,0.5,0.6530730952930516,0.008178005229092023,0.6612511005221436
sample_003983.npz,8.0,0.9803208991631152,0.008039131010481407,0.9883600301735965
sample_003984.npz,0.5,0.44174053499281757,0.01398776481813352,0.4557282998109511
sample_003985.npz,1.0,0.6764648134142716,0.003894441046455796,0.6803592544607273
sample_003986.npz,32.0,0.6212677407893671,0.00446281340548384,0.6257305541948509
sample_003987.npz,0.5,1.2466672778726564,0.005803121961303313,1.2524703998339597
sample_003988.npz,1.0,0.6000203456864158,0.016948677884004976,0.6169690235704208
sample_003989.npz,4.0,0.7550499557195046,0.00856569342046782,0.7636156491399725
sample_003990.npz,2.0,0.9857246106679539,0.009496989572705531,0.9952216002406594
sample_003991.npz,8.0,0.540490647919413,0.008021547285293884,0.548512195204707
sample_003992.npz,64.0,0.8202583247310063,0.0019166345005593166,0.8221749592315657
sample_003993.npz,0.5,0.7716541722483627,0.009161692637627488,0.7808158648859902
sample_003994.npz,32.0,0.657557279715187,0.00672033140285374,0.6642776111180407
sample_003995.npz,32.0,0.5543512420795748,0.014706692075046778,0.5690579341546216
sample_003996.npz,32.0,0.7571214539072131,0.0030001015913175173,0.7601215554985306
sample_003997.npz,4.0,1.0551122118608411,0.0018849939448110672,1.0569972058056523
sample_003998.npz,16.0,0.9323997972324024,0.009427403288230508,0.941827200520633
sample_003999.npz,4.0,0.6643172285819602,0.009111265118863216,0.6734284937008234
sample_004000.npz,8.0,0.7223682807604583,0.003172328033517956,0.7255406087939763
sample_004001.npz,1.0,0.5893024529841748,0.004351811993870918,0.5936542649780457
sample_004002.npz,16.0,0.46561029111771796,0.0022048249290733722,0.4678151160467913
sample_004003.npz,32.0,1.1289685088478094,0.006054097844493056,1.1350226066923024
sample_004004.npz,64.0,1.1841228586387782,0.002044552089490872,1.1861674107282691
sample_004005.npz,8.0,0.5031650587253147,0.010862183615688664,0.5140272423410034
sample_004006.npz,32.0,0.9404409616119354,0.004679019125168236,0.9451199807371036
sample_004007.npz,2.0,0.7514498882083332,0.004080270488174651,0.7555301586965079
sample_004008.npz,2.0,0.5932881970568152,0.002583192496184256,0.5958713895529995
sample_004009.npz,1.0,0.6207003967851302,0.005816946168609139,0.6265173429537394
sample_004010.npz,2.0,0.9174053247644579,0.009123532473909682,0.9265288572383676
sample_004011.npz,4.0,0.6675217496180531,0.012969862431766371,0.6804916120498194
sample_004012.npz,16.0,0.42229223484954476,0.01600580090041323,0.43829803574995796
sample_004013.npz,2.0,1.1263956642021369,0.002981822216004122,1.129377486418141
sample_004014.npz,16.0,0.7400988914652736,0.0012594237810177782,0.7413583152462914
sample_004015.npz,2.0,0.6965955617899636,0.004066171039192727,0.7006617328291563
sample_004016.npz,1.0,0.8624041337446776,0.004964336928143947,0.8673684706728215
sample_004017.npz,0.5,0.6181371537807375,0.009771118689594866,0.6279082724703324
sample_004018.npz,32.0,0.7069243881676132,0.003951542896340728,0.7108759310639539
sample_004019.npz,16.0,0.591597656211011,0.009345072276426293,0.6009427284874373
sample_004020.npz,32.0,0.7130107784321426,0.013386107271504306,0.7263968857036469
sample_004021.npz,1.0,0.6692192289980714,0.0007138818200751575,0.6699331108181465
sample_004022.npz,64.0,0.7146736974833888,0.015028413268184299,0.7297021107515731
sample_004023.npz,32.0,0.30581033437854704,0.008465856401654252,0.3142761907802013
sample_004024.npz,32.0,0.3772423979457596,0.01610037788813065,0.3933427758338902
sample_004025.npz,8.0,0.6528028978561684,0.01338745329417449,0.6661903511503429
sample_004026.npz,4.0,0.9463281263078002,0.012119675615527348,0.9584478019233276
sample_004027.npz,1.0,0.8536079560293767,0.005888902169243153,0.8594968581986199
sample_004028.npz,2.0,0.582213432568952,0.004105804795445003,0.586319237364397
sample_004029.npz,4.0,0.7634953763464954,0.003526875844036009,0.7670222521905314
sample_004030.npz,32.0,0.8064386044064134,0.009265408078758081,0.8157040124851714
sample_004031.npz,8.0,0.17583381305211357,0.0006709691289337426,0.17650478218104731
sample_004032.npz,4.0,0.4305688703727884,0.006159777039461318,0.4367286474122497
sample_004033.npz,1.0,0.7221660414445031,0.009277742305824347,0.7314437837503275
sample_004034.npz,4.0,0.2810622851098728,0.012251822837211733,0.2933141079470845
sample_004035.npz,4.0,0.8404957899164361,0.0001481456883101885,0.8406439356047464
sample_004036.npz,16.0,0.631243302528911,0.003972741652103656,0.6352160441810147
sample_004037.npz,64.0,0.8232580270933826,0.010660897001132092,0.8339189240945146
sample_004038.npz,4.0,1.0396691364047619,0.00944739260776769,1.0491165290125295
sample_004039.npz,1.0,1.0223268506885732,0.006775483606939266,1.0291023342955126
sample_004040.npz,16.0,0.49561352492947935,0.0028676071766098174,0.4984811321060892
sample_004041.npz,4.0,0.27861384531160804,0.0009438682166440955,0.27955771352825215
sample_004042.npz,16.0,0.6799485435389264,0.004262943480702986,0.6842114870196294
sample_004043.npz,0.5,0.955930365554598,0.0041023797395730865,0.960032745294171
sample_004044.npz,32.0,0.7019911650600478,0.006983848117346746,0.7089750131773945
sample_004045.npz,8.0,0.6669676153958887,0.004324309501002881,0.6712919248968916
sample_004046.npz,4.0,0.8559857952116866,0.0075638102346658725,0.8635496054463525
sample_004047.npz,64.0,0.36232681030974856,0.0007912596335047728,0.36311806994325335
sample_004048.npz,16.0,0.4716061832894726,0.004780782113190957,0.47638696540266356
sample_004049.npz,8.0,1.1262384611004475,0.00813081702561895,1.1343692781260664
sample_004050.npz,16.0,0.20594299780938258,0.010899079016454285,0.21684207682583687
sample_004051.npz,4.0,1.059911424876612,0.0022491387811619853,1.062160563657774
sample_004052.npz,0.5,0.6442037758550507,0.001286121026496951,0.6454898968815477
sample_004053.npz,4.0,0.586699378160239,0.001384848854234847,0.5880842270144738
sample_004054.npz,16.0,0.9532578097621964,0.01388034757873123,0.9671381573409277
sample_004055.npz,1.0,0.3694832538341609,0.013054268491351436,0.38253752232551236
sample_004056.npz,2.0,0.9249256769259758,0.006696292564150019,0.9316219694901259
sample_004057.npz,16.0,0.5252323940830677,0.01176208690443167,0.5369944809874994
sample_004058.npz,1.0,0.678630698457165,0.011789266662671646,0.6904199651198366
sample_004059.npz,4.0,1.2937736491153502,0.002606933981597913,1.2963805830969481
sample_004060.npz,2.0,0.9020540707773215,0.00024720307860383165,0.9023012738559253
sample_004061.npz,1.0,0.857306873095467,0.017257184801858998,0.874564057897326
sample_004062.npz,64.0,0.916562443804914,0.0004401126631424089,0.9170025564680564
sample_004063.npz,1.0,1.0195278697643475,0.00682303347824397,1.0263509032425915
sample_004064.npz,1.0,0.9593048282543221,0.0057279176076429315,0.965032745861965
sample_004065.npz,64.0,1.3168644464270023,0.0014369182188789108,1.3183013646458812
sample_004066.npz,0.5,0.68949602823223,0.010209800593722779,0.6997058288259528
sample_004067.npz,0.5,0.4224238472530212,0.013118919939038447,0.43554276719205964
sample_004068.npz,2.0,0.5231695596011621,0.01732467578194491,0.540494235383107
sample_004069.npz,1.0,0.4162728534694673,0.006815011307770187,0.4230878647772375
sample_004070.npz,32.0,0.3283162471380074,0.0008104503959971369,0.32912669753400453
sample_004071.npz,16.0,1.053073713742436,0.0013318947848855915,1.0544056085273215
sample_004072.npz,32.0,0.8169024064701607,0.00134350895290071,0.8182459154230614
sample_004073.npz,0.5,1.0101517073517523,0.001955100838246573,1.0121068081899989
sample_004074.npz,2.0,0.6024864789225988,0.001872496848082883,0.6043589757706817
sample_004075.npz,64.0,0.6744256299565028,0.0002812242698675511,0.6747068542263703
sample_004076.npz,2.0,1.0878804717944015,0.002046026678187535,1.089926498472589
sample_004077.npz,8.0,0.8661398778761721,0.0017512247951896936,0.8678911026713618
sample_004078.npz,32.0,0.6570205332422957,0.012576897392416644,0.6695974306347123
sample_004079.npz,4.0,0.8251104085332672,0.002194312830867712,0.8273047213641349
sample_004080.npz,8.0,0.6205469980898651,0.004071906724138469,0.6246189048140036
sample_004081.npz,0.5,1.1344821531631784,0.0036153640372188147,1.138097517200397
sample_004082.npz,4.0,0.4162630901014312,0.006022646592067631,0.42228573669349884
sample_004083.npz,0.5,0.39547893295079983,0.016322731116427628,0.41180166406722746
sample_004084.npz,0.5,1.1066220493441836,0.0070105326206991135,1.1136325819648827
sample_004085.npz,8.0,0.4524923762402701,0.00447489235233222,0.45696726859260234
sample_004086.npz,8.0,1.0501155861813267,0.004029469938112441,1.0541450561194392
sample_004087.npz,0.5,0.5712311949944158,0.0013502713666607394,0.5725814663610765
sample_004088.npz,0.5,0.5960959174535851,0.013750994890180591,0.6098469123437658
sample_004089.npz,8.0,0.6630677161336689,0.011774542916807677,0.6748422590504766
sample_004090.npz,8.0,0.6384330032696428,0.012427391072927712,0.6508603943425705
sample_004091.npz,4.0,0.9075795143744725,0.011422245236505014,0.9190017596109775
sample_004092.npz,1.0,0.5916416722226167,0.012163196078219089,0.6038048683008358
sample_004093.npz,1.0,0.6189013458602336,0.0009338601418044372,0.619835206002038
sample_004094.npz,64.0,0.9299768108274261,0.001694274610243486,0.9316710854376696
sample_004095.npz,16.0,0.530855903992796,0.00864286277728466,0.5394987667700807
sample_004096.npz,64.0,0.7925785198806418,0.0035589928001047615,0.7961375126807465
sample_004097.npz,2.0,0.14984279417816745,0.0021213624557675876,0.15196415663393503
sample_004098.npz,2.0,0.6927224857494393,0.0019825262613081766,0.6947050120107474
sample_004099.npz,0.5,0.7088168710575125,0.010963969088703871,0.7197808401462163
sample_004100.npz,32.0,0.7107613694266137,0.010833662795789428,0.7215950322224032
sample_004101.npz,0.5,0.5900370948052567,0.014886771216535106,0.6049238660217918
sample_004102.npz,8.0,1.0247588097035203,0.006203165750611932,1.0309619754541322
sample_004103.npz,1.0,0.5575770283229101,0.0009663162229106657,0.5585433445458208
sample_004104.npz,32.0,0.8820130069784071,0.008845763830744981,0.8908587708091521
sample_004105.npz,16.0,0.9312571023656874,0.003337269862744091,0.9345943722284314
sample_004106.npz,64.0,0.8859837095360958,0.002539418589424499,0.8885231281255204
sample_004107.npz,8.0,1.0334756669652418,0.0036527666566185646,1.0371284336218605
sample_004108.npz,16.0,0.8447109068534971,0.0010696752238617468,0.8457805820773588
sample_004109.npz,32.0,0.5097134846991781,0.010002312305143295,0.5197157970043214
sample_004110.npz,4.0,0.5849281812332734,0.016719955982443125,0.6016481372157165
sample_004111.npz,8.0,0.2925071522453807,0.005999640188290989,0.2985067924336717
sample_004112.npz,8.0,0.8766683879758709,0.0023538687115686476,0.8790222566874395
sample_004113.npz,1.0,0.3033878331173248,0.005591887587346902,0.3089797207046717
sample_004114.npz,4.0,0.8278428989382273,0.0009858552182515686,0.8288287541564788
sample_004115.npz,0.5,0.7944371655414386,0.015878516936484403,0.8103156824779231
sample_004116.npz,4.0,1.1682566705112454,0.0005286222615438693,1.1687852927727893
sample_004117.npz,0.5,0.5494737802209737,0.0021220987984239127,0.5515958790193977
sample_004118.npz,1.0,0.5058848552023094,0.015874654605565995,0.5217595098078754
sample_004119.npz,2.0,0.31801796139240907,0.009183788594402099,0.3272017499868112
sample_004120.npz,64.0,0.7305803506808578,0.0009816679021263492,0.7315620185829842
sample_004121.npz,0.5,0.731083414288691,0.004002482039660665,0.7350858963283516
sample_004122.npz,1.0,0.4076279542946988,0.00011601728995819932,0.407743971584657
sample_004123.npz,4.0,0.48276200773581723,0.012897140745990831,0.4956591484818081
sample_004124.npz,16.0,1.3787185786546177,0.009054231256456336,1.387772809911074
sample_004125.npz,2.0,0.43072210085586243,0.015440544214832099,0.44616264507069453
sample_004126.npz,2.0,0.8382271589191053,0.0018851154326776623,0.8401122743517829
sample_004127.npz,4.0,1.2380033288292336,0.00042882215709609973,1.2384321509863296
sample_004128.npz,16.0,0.689637011924038,0.017086310222320912,0.7067233221463589
sample_004129.npz,64.0,0.4171834661243286,0.0038649869923243884,0.421048453116653
sample_004130.npz,1.0,0.5401442760333721,0.001717611713944738,0.5418618877473168
sample_004131.npz,1.0,1.0236188624580653,0.004073977864637729,1.027692840322703
sample_004132.npz,0.5,0.49801768479150443,0.0015699115584449103,0.49958759634994937
sample_004133.npz,2.0,1.0172419398935788,0.0020598717490740845,1.0193018116426529
sample_004134.npz,16.0,0.5072993378220528,0.014439573696194832,0.5217389115182477
sample_004135.npz,4.0,0.4918816826117834,0.010430294085659318,0.5023119766974427
sample_004136.npz,64.0,0.9097601489001803,0.0008373736157525633,0.9105975225159328
sample_004137.npz,0.5,0.9765449495396009,0.007512034676787421,0.9840569842163883
sample_004138.npz,4.0,0.3687838936917993,0.004941947805022675,0.373725841496822
sample_004139.npz,0.5,0.622094091438787,0.010224559588601488,0.6323186510273885
sample_004140.npz,1.0,1.0979691332096513,0.009380275150263764,1.1073494083599151
sample_004141.npz,16.0,0.9943165450158674,0.0044064845350943495,0.9987230295509618
sample_004142.npz,64.0,0.7166872143437287,0.013236226159953545,0.7299234405036823
sample_004143.npz,4.0,0.6220224287694476,0.00493159481200425,0.6269540235814518
sample_004144.npz,32.0,0.2916197496425309,0.00026752462410536623,0.29188727426663624
sample_004145.npz,4.0,0.45148926405933676,0.0016745980140176002,0.45316386207335435
sample_004146.npz,64.0,0.9498571245501266,0.013246562632760398,0.963103687182887
sample_004147.npz,1.0,1.0214452372989278,0.008595026933863477,1.0300402642327913
sample_004148.npz,0.5,0.6348517306539336,0.003660677750763009,0.6385124084046967
